user_id,cpu_usage,battery_level,network_latency,task_complexity,bandwidth,data_size,target
76,88.45795816251733,99.10993846924477,557.3599209085453,low,938.717000345334,435.75691114874263,0
48,71.37047272175118,70.31237157827358,163.66951723114607,high,985.5872559814861,75.40403063169026,0
100,20.5879193601624,64.98446303983052,463.3218576757512,low,4097.817128209122,627.3412218022842,0
75,66.15240181368131,68.92679846372894,523.9692246922637,high,7696.972798572054,603.4349672475909,0
50,94.81037481885761,10.5934652613072,408.5837493751109,low,6903.251649675162,448.95275204660754,0
4,85.20163361739543,44.7073914549432,321.92292354639403,high,102.13935614106786,525.547979051531,0
50,37.22269720199359,59.21173954972648,241.58518620694338,low,2175.944669561519,142.51560979171512,0
81,38.99364748349321,3.500707995427077,869.3095592916555,high,5347.455657475833,656.8122499282722,0
19,93.96903458053632,7.996501764605746,269.9199621891355,low,9834.774780583659,3.6775350295115006,0
72,70.08980466102645,75.59525256497908,455.5220224830717,high,8001.172692697283,398.10937034653404,0
11,86.81332929988923,25.229601719624416,156.14584652673562,medium,8065.969827319118,491.22287784723477,0
86,42.98322327934333,0.14345831523102648,963.876522700924,high,7265.3665663695165,419.2722276004337,0
74,71.69271175670502,6.040611093031078,61.579941854274026,medium,7880.072928413128,586.552030389784,0
70,36.82802427071915,82.29692242895706,197.19527761230643,high,9961.451202215707,202.22156186505595,0
65,96.781411033934,56.45532687445143,199.11288532583401,high,7754.189745025949,704.1171503890058,0
14,84.7166447292177,51.55013714892055,148.24773238763723,medium,6416.463623117379,85.21476079983219,0
46,1.8704259509706889,36.037939165748746,357.2313502638489,medium,4444.281536770894,320.10244818534517,0
94,28.256177331719268,96.73237214133941,40.56612675089987,high,3039.7167284596007,463.2106400522412,0
57,13.710716020413416,61.084822604868386,722.1080709708036,medium,5410.795392959214,939.687036781165,0
65,27.230578000780636,69.97364836874665,683.183720572379,low,2884.126680941013,70.28686884394405,0
77,35.23274282441098,53.99705179151605,29.127889923700216,medium,1882.2320486711178,331.00092193712067,0
26,86.68328224981559,61.25245107538086,489.43973105034127,medium,2870.5720436417087,130.52046200848514,0
20,46.28454994695663,89.51950720152301,719.15068781803,low,2106.5466716199994,813.9775807911146,0
56,94.87369203571618,53.98811018679549,519.2028317933602,high,554.4758577934344,352.81659403452767,0
32,80.3953397743172,84.14138737281563,419.12533796836976,low,9137.442590652721,794.2121693534851,0
10,22.456139042411316,58.20867877903372,287.43721792409764,low,6131.148093212874,379.4710145398342,0
35,59.45102034698533,83.17574803761373,913.6019078167711,low,8610.578682557509,435.7920583109367,0
55,27.317440573286778,46.32502150570066,618.763136301349,low,121.73877739600849,298.882653548208,0
72,12.123492176770156,57.16871316521627,310.3275140343297,high,6892.630540074914,727.1613033340541,0
50,64.57272249880089,13.124893943075456,640.9420465894115,medium,2379.666901280824,588.5118421152656,0
84,24.24223796158209,10.136715582599054,137.09568410170343,medium,4905.745852183896,970.6745398381786,0
53,64.47081209682621,16.77759887302337,90.14007408870373,medium,1914.8052242025399,944.9978130481834,0
31,10.920940596799033,37.73281156402737,316.9147862287571,high,8352.046333486318,742.3771558353639,0
85,16.049199017641445,30.37116570385511,612.41601732916,low,5204.522513972485,298.5871436331639,0
67,22.629764913019777,4.537898815972885,388.44571578830477,medium,5681.5122975590375,616.8706513938079,0
49,12.879671720133745,16.173245575911977,85.87225904543492,high,2230.511997471753,984.8447205106013,0
42,50.38614994795396,36.08001562275233,204.77299088586145,high,9811.692871486513,320.606643783497,0
54,13.876401115764613,97.26700413443051,290.5912684764408,low,6318.217077294708,981.0755460402419,0
57,9.224999944176204,52.49715127886127,220.5939762452863,high,575.1745715779601,249.2950471997488,0
90,54.334340110693056,88.49784685091329,497.7183870122182,high,8743.239618466243,487.4917714883976,0
32,69.77479554939458,20.106159201192643,808.5743097449758,medium,1332.8620131685136,386.98685576474065,0
97,37.45392690111703,22.26606991940361,631.9155496277697,medium,7716.346997698937,925.9119495353551,0
93,59.11537566357985,75.55174736537923,609.7072820544921,high,8590.934309171815,499.54800316297246,0
80,14.036842943312289,45.96434731013414,551.4701321161109,high,2886.1929370416938,728.6481457700777,0
62,8.146148877157778,38.060264610808744,92.27424288885688,high,8308.012664324548,109.35030713846339,0
76,9.860878928014616,2.5713049753984585,732.7956954025801,low,5699.273229295148,75.99741474596506,0
72,27.207249421460222,32.15784557076633,584.1734220890406,low,3389.987788043922,978.594544806138,0
25,46.941003693856665,59.87248195535177,800.8971708467454,low,9779.963565167365,606.2783882880448,0
37,41.61369263248049,6.123196594135239,882.6217201281514,low,2152.299173053388,608.2572049201468,0
81,55.846457118928726,66.00005077888667,883.0342825265284,low,9485.83705198789,729.9909622906252,0
17,81.65730621251276,2.1532339168787717,646.9751632375836,low,7667.9020229389835,341.7136072233069,0
46,30.312250215049797,28.841578211124542,475.5404586239981,medium,1722.7921943188423,842.3407534115672,0
40,45.13029487703392,85.44934674863785,748.4665656574932,medium,1361.8795491875376,277.3139908602397,0
64,13.282072688236536,79.47348201261781,41.28755975219309,high,7438.747544961807,806.7090186978234,0
87,27.236308228899333,18.192817838320842,139.56348899980327,low,696.4859904819297,163.5332304118379,0
45,93.2528378478016,46.568521810639005,75.33707364188356,low,9301.78996566577,550.7608757525003,0
34,11.443679776295678,67.63204274088329,617.3754957831621,high,2683.0188017401583,196.16791718073813,0
18,29.444834154081068,12.526846793644719,247.595946803841,low,1192.005893854433,429.9549417126781,0
33,6.455294081723495,87.36393001809041,905.5623194789724,low,7955.6502149712605,366.93293887994224,0
51,10.459172218551283,62.29937839273371,377.0701207226716,medium,1409.3287921804028,268.58450631379714,0
41,51.881589732114804,24.47165699594701,561.9404160844498,low,6257.190975236347,324.1811773894282,0
18,15.14174744719947,86.54837364100366,869.2077573021373,medium,2569.940296398355,660.9382279965071,0
76,72.72276787294058,26.978099120712518,64.40252474645945,high,3890.9589983886412,825.5806442446783,0
80,59.61822599736549,52.073068590226356,704.0130101384441,high,9770.90980984165,545.8484057049837,0
87,35.811308779047366,86.42969123051448,294.1023622322919,high,4630.562850734489,33.983872931448886,0
47,99.78237461770834,64.74144049792268,331.5781677943161,high,8137.42305767375,348.73112364944245,1
78,12.613072926023882,14.636081815496372,630.7387077914854,medium,3864.5656146033402,887.6120549002711,0
88,93.43532507812401,2.4829073727777873,137.41811255827588,low,8109.844648656781,242.3886841509473,0
92,99.13322204018672,96.28271141078805,14.022284627026867,low,8572.444798788234,50.908324348241,1
62,27.68639624383026,27.265402297149798,304.5814242474041,low,584.2956916420812,716.3534240881037,0
99,8.847260513179533,97.84675845632898,715.3654292823882,medium,405.2922675699417,818.1936706628874,0
22,72.5137824376237,81.07103834235423,932.2398071245973,low,5289.0098670667985,28.985219358467752,0
81,37.93974666380924,24.653260916941477,616.9217845805485,medium,5026.479343384567,446.893206563647,0
38,89.18812318335294,47.20320524170754,773.6636605604057,medium,6060.225777870855,535.0922470996312,0
11,17.112602907315043,61.37541920101306,612.5295490012929,high,4119.39928712357,399.5034570229716,0
70,85.414637347904,2.5757594440498632,716.904641079253,high,9365.895899358315,585.5523389043872,0
97,80.77355374334527,45.84383054635833,635.8956022438017,high,1873.160883170706,400.4370101974196,0
94,58.860618025842996,18.36392342415235,63.36809603063156,low,1536.1062497800335,885.3416510699433,0
44,11.81797160168233,75.74229575150014,155.82834168442747,low,495.5975425738455,262.3351561234438,0
82,41.282454801333465,39.06968011971863,428.73939997721,high,9680.805703657074,118.47533784802071,0
